budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,cast,crew,director,dmg_score,actor_score,genre_score,diro_score,norm_actor_score,norm_genre_score,norm_diro_score,norm_dmg_score,weighted_score
15000000,"['drama', 'romance']",http://www.foxsearchlight.com/slumdogmillionaire,12405,"['slum', 'indianlead', 'cheating']",en,Slumdog Millionaire,"Jamal Malik is an impoverished Indian teen who becomes a contestant on the Hindi version of ‘Who Wants to Be a Millionaire?’ but, after he wins, he is suspected of cheating.",59.258969,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-05-12,377910544,120.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"What does it take to find a lost love? A. Money, B. Luck, C. Smarts, D. Destiny",Slumdog Millionaire,7.6,2827,"['devpatel', 'freidapinto', 'anilkapoor']","[{'credit_id': '568266a89251417ddd013c60', 'department': 'Camera', 'gender': 2, 'id': 1570, 'job': 'Director of Photography', 'name': 'Anthony Dod Mantle'}, {'credit_id': '52fe44dd9251416c7504395b', 'department': 'Directing', 'gender': 2, 'id': 2034, 'job': 'Director', 'name': 'Danny Boyle'}, {'credit_id': '568266d69251412e520122a8', 'department': 'Production', 'gender': 2, 'id': 2073, 'job': 'Casting', 'name': 'Gail Stevens'}, {'credit_id': '52fe44dd9251416c7504398d', 'department': 'Sound', 'gender': 2, 'id': 5288, 'job': 'Original Music Composer', 'name': 'A. R. Rahman'}, {'credit_id': '568266ebc3a36860750126dc', 'department': 'Production', 'gender': 0, 'id': 6508, 'job': 'Casting', 'name': 'Loveleen Tandan'}, {'credit_id': '568266c3c3a3684be3014361', 'department': 'Editing', 'gender': 0, 'id': 11114, 'job': 'Editor', 'name': 'Chris Dickens'}, {'credit_id': '56826d479251417def0142d8', 'department': 'Sound', 'gender': 0, 'id': 40810, 'job': 'Sound Designer', 'name': 'Glenn Freemantle'}, {'credit_id': '56826de9c3a36860e9013828', 'department': 'Sound', 'gender': 0, 'id': 40810, 'job': 'Supervising Sound Editor', 'name': 'Glenn Freemantle'}, {'credit_id': '56826cd59251412e520123e4', 'department': 'Editing', 'gender': 0, 'id': 40813, 'job': 'Dialogue Editor', 'name': 'Gillian Dodders'}, {'credit_id': '56826c55c3a3682abc00cbca', 'department': 'Editing', 'gender': 0, 'id': 40814, 'job': 'Dialogue Editor', 'name': 'Lee Herrick'}, {'credit_id': '56826d85c3a3682abc00cbee', 'department': 'Sound', 'gender': 2, 'id': 40816, 'job': 'Sound Effects Editor', 'name': 'Ben Barker'}, {'credit_id': '56826db8c3a3682abc00cbfc', 'department': 'Sound', 'gender': 0, 'id': 40819, 'job': 'Sound Re-Recording Mixer', 'name': 'Richard Pryke'}, {'credit_id': '56826cfcc3a368227b009b3b', 'department': 'Sound', 'gender': 0, 'id': 40823, 'job': 'Foley', 'name': 'Peter Burgis'}, {'credit_id': '5682672e92514131df0113a6', 'department': 'Art', 'gender': 2, 'id': 20463, 'job': 'Production Design', 'name': 'Mark Digby'}, {'credit_id': '56826768c3a3684be3014385', 'department': 'Art', 'gender': 0, 'id': 26194, 'job': 'Set Decoration', 'name': 'Michelle Day'}, {'credit_id': '568269e79251414f6300d04c', 'department': 'Camera', 'gender': 0, 'id': 50110, 'job': 'Camera Operator', 'name': 'Stefan Ciupek'}, {'credit_id': '52fe44dd9251416c75043981', 'department': 'Production', 'gender': 2, 'id': 57583, 'job': 'Producer', 'name': 'Christian Colson'}, {'credit_id': '52fe44dd9251416c75043987', 'department': 'Writing', 'gender': 2, 'id': 57631, 'job': 'Screenplay', 'name': 'Simon Beaufoy'}, {'credit_id': '5682677ec3a368227b009a6c', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 141570, 'job': 'Costume Design', 'name': 'Suttirat Anne Larlarb'}, {'credit_id': '56826ece9251417def014325', 'department': 'Editing', 'gender': 0, 'id': 223245, 'job': 'First Assistant Editor', 'name': 'Catriona Richardson'}, {'credit_id': '56826709c3a36860e9013706', 'department': 'Production', 'gender': 0, 'id': 1014915, 'job': 'Casting Associate', 'name': 'Kelly Valentine Hendry'}, {'credit_id': '56826a589251414ecb00551a', 'department': 'Lighting', 'gender': 0, 'id': 1106181, 'job': 'Gaffer', 'name': 'Thomas Neivelt'}, {'credit_id': '56826aff9251412e52012380', 'department': 'Sound', 'gender': 0, 'id': 1338969, 'job': 'Music Editor', 'name': 'Niv Adiri'}, {'credit_id': '56826d67c3a3684bcc014efc', 'department': 'Sound', 'gender': 0, 'id': 1338969, 'job': 'Sound Effects Editor', 'name': 'Niv Adiri'}, {'credit_id': '56826d9f9251414f6300d0e1', 'department': 'Sound', 'gender': 2, 'id': 1392211, 'job': 'Sound Re-Recording Mixer', 'name': 'Roberto Cappannelli'}, {'credit_id': '56826d2f9251414f6300d0cd', 'department': 'Sound', 'gender': 0, 'id': 1393300, 'job': 'Foley', 'name': 'Jack Stew'}, {'credit_id': '56826d10c3a3684be90133a2', 'department': 'Sound', 'gender': 0, 'id': 1393301, 'job': 'Foley', 'name': 'Ricky Butt'}, {'credit_id': '56826dd0925141133400b378', 'department': 'Sound', 'gender': 0, 'id': 1394004, 'job': 'Sound Re-Recording Mixer', 'name': 'Ian Tapp'}, {'credit_id': '5682697892514132db011aab', 'department': 'Crew', 'gender': 0, 'id': 1394027, 'job': 'Visual Effects Editor', 'name': 'Collette Nunes'}, {'credit_id': '568269049251412e52012308', 'department': 'Visual Effects', 'gender': 0, 'id': 1394101, 'job': 'Visual Effects Producer', 'name': 'Becky Roberts'}, {'credit_id': '568269419251417def01424e', 'department': 'Visual Effects', 'gender': 0, 'id': 1394721, 'job': 'Visual Effects Supervisor', 'name': 'Adam Gascoyne'}, {'credit_id': '56826a449251417def01427a', 'department': 'Lighting', 'gender': 0, 'id': 1406783, 'job': 'Gaffer', 'name': 'Mulchand Dedhia'}, {'credit_id': '56826e4992514131df0114c9', 'department': 'Editing', 'gender': 0, 'id': 1421661, 'job': 'Digital Intermediate', 'name': 'Matthew Bristowe'}, {'credit_id': '56826eacc3a3684be90133d0', 'department': 'Editing', 'gender': 0, 'id': 1421662, 'job': 'Digital Intermediate', 'name': 'Begoña Lopez'}, {'credit_id': '56826a919251414f6300d05d', 'department': 'Camera', 'gender': 0, 'id': 1426856, 'job': 'First Assistant Camera', 'name': 'Telfer Barnes'}, {'credit_id': '568268259251417ddd013c91', 'department': 'Art', 'gender': 0, 'id': 1526518, 'job': 'Assistant Art Director', 'name': 'Prashant Vichare'}, {'credit_id': '56826e19c3a3682abc00cc0b', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1538739, 'job': 'Hair Designer', 'name': 'Natasha Nischol'}, {'credit_id': '56826e05c3a36860e901382c', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1538740, 'job': 'Hair Designer', 'name': 'Virginia Holmes'}, {'credit_id': '5682667ec3a3682abc00cad1', 'department': 'Writing', 'gender': 0, 'id': 1555160, 'job': 'Novel', 'name': 'Vikas Swarup'}, {'credit_id': '56826740c3a36860e901370d', 'department': 'Art', 'gender': 0, 'id': 1555161, 'job': 'Art Direction', 'name': 'Abhishek Redkar'}, {'credit_id': '568267569251417ddd013c77', 'department': 'Art', 'gender': 0, 'id': 1555163, 'job': 'Art Direction', 'name': 'Ravi Srivastava'}, {'credit_id': '568267f79251414ecb0054ae', 'department': 'Art', 'gender': 0, 'id': 1555165, 'job': 'Assistant Art Director', 'name': 'Manoj N. Bhoyar'}, {'credit_id': '568268109251412e520122de', 'department': 'Art', 'gender': 0, 'id': 1555166, 'job': 'Assistant Art Director', 'name': 'Wahid Shaikh'}, {'credit_id': '568268cf9251417def01423a', 'department': 'Visual Effects', 'gender': 0, 'id': 1555168, 'job': 'Special Effects Supervisor', 'name': 'Shivananda R. Mohili'}, {'credit_id': '5682692692514131df0113e0', 'department': 'Visual Effects', 'gender': 0, 'id': 1555170, 'job': 'Visual Effects Producer', 'name': ""Roma O'Connor""}, {'credit_id': '5682695fc3a36828f500974a', 'department': 'Crew', 'gender': 0, 'id': 1555173, 'job': 'Visual Effects Editor', 'name': 'Tom Kemplen'}, {'credit_id': '56826a059251417def01426e', 'department': 'Crew', 'gender': 0, 'id': 1555175, 'job': 'Second Unit Cinematographer', 'name': 'Mrinal Desai'}, {'credit_id': '56826a249251412e52012345', 'department': 'Camera', 'gender': 0, 'id': 1555176, 'job': 'Steadicam Operator', 'name': 'Sunil Khandpur'}, {'credit_id': '56826a6bc3a3682abc00cb84', 'department': 'Camera', 'gender': 0, 'id': 1555178, 'job': 'Still Photographer', 'name': 'Ishika Mohan'}, {'credit_id': '56826a7e9251417def014281', 'department': 'Camera', 'gender': 0, 'id': 1555180, 'job': 'Still Photographer', 'name': 'Kevin Nunes'}, {'credit_id': '56826aa7c3a3684bcc014e5b', 'department': 'Camera', 'gender': 0, 'id': 1555183, 'job': 'First Assistant Camera', 'name': 'Vishal Jain'}, {'credit_id': '56826abec3a368227b009ad5', 'department': 'Camera', 'gender': 0, 'id': 1555185, 'job': 'First Assistant Camera', 'name': 'G. Monic Kumar'}, {'credit_id': '56826ad69251412e52012375', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1555186, 'job': 'Assistant Costume Designer', 'name': 'Riyaz Ali Merchant'}, {'credit_id': '59a3ba0d9251414d1500cfc6', 'department': 'Directing', 'gender': 0, 'id': 1555187, 'job': 'Script Supervisor', 'name': 'Nuvendra Singh'}, {'credit_id': '56826b39c3a3684be301441a', 'department': 'Crew', 'gender': 0, 'id': 1555188, 'job': 'Armorer', 'name': 'Vishal Tyagi'}, {'credit_id': '56826c099251414f6300d09b', 'department': 'Sound', 'gender': 0, 'id': 1555198, 'job': 'ADR & Dubbing', 'name': 'Vijay Kumar'}, {'credit_id': '56826c3ec3a36828f50097b5', 'department': 'Sound', 'gender': 0, 'id': 1555200, 'job': 'Dolby Consultant', 'name': 'Thomas Dodgson'}, {'credit_id': '56826e2dc3a3682abc00cc12', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1555211, 'job': 'Makeup Artist', 'name': 'Kamlesh U. Shinde'}, {'credit_id': '56826ee3c3a368227b009b8a', 'department': 'Editing', 'gender': 0, 'id': 1555212, 'job': 'First Assistant Editor', 'name': 'Ejaz Shalkh'}]",dannyboyle,7.005840484176748,25.83206309837644,26.762829169454555,1.0,0.0,0.6383040403890844,0.7211546667803193,0.7582916601011465,0.5439672172913205
42000000,"['action', 'comedy', 'crime']",http://www.21jumpstreet-movie.com/,64688,"['malefriendship', 'highschool', 'parody']",en,21 Jump Street,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",62.714026,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Stephen J. Cannell Productions"", ""id"": 5585}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-12,201585328,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They thought the streets were mean. Then they went back to high school.,21 Jump Street,6.7,4074,"['channingtatum', 'jonahhill', 'brielarson']","[{'credit_id': '52fe46e4c3a368484e0a9a09', 'department': 'Production', 'gender': 1, 'id': 546, 'job': 'Casting', 'name': 'Jeanne McCarthy'}, {'credit_id': '52fe46e4c3a368484e0a99eb', 'department': 'Sound', 'gender': 2, 'id': 5666, 'job': 'Original Music Composer', 'name': 'Mark Mothersbaugh'}, {'credit_id': '569c2aa59251415e6d000d83', 'department': 'Art', 'gender': 2, 'id': 9639, 'job': 'Art Direction', 'name': 'Thomas Valentine'}, {'credit_id': '52fe46e4c3a368484e0a99cd', 'department': 'Production', 'gender': 2, 'id': 11874, 'job': 'Producer', 'name': 'Neal H. Moritz'}, {'credit_id': '569c2a83c3a36858c6000f04', 'department': 'Art', 'gender': 0, 'id': 14041, 'job': 'Set Decoration', 'name': 'Bob Kensinger'}, {'credit_id': '52fe46e4c3a368484e0a99f7', 'department': 'Editing', 'gender': 2, 'id': 13245, 'job': 'Editor', 'name': 'Joel Negron'}, {'credit_id': '52fe46e4c3a368484e0a9a03', 'department': 'Art', 'gender': 2, 'id': 16733, 'job': 'Production Design', 'name': 'Peter Wenham'}, {'credit_id': '52fe46e4c3a368484e0a99b5', 'department': 'Writing', 'gender': 2, 'id': 21007, 'job': 'Story', 'name': 'Jonah Hill'}, {'credit_id': '52fe46e4c3a368484e0a99d3', 'department': 'Production', 'gender': 2, 'id': 21007, 'job': 'Executive Producer', 'name': 'Jonah Hill'}, {'credit_id': '52fe46e4c3a368484e0a99df', 'department': 'Production', 'gender': 2, 'id': 21968, 'job': 'Executive Producer', 'name': 'Ezra Swerdlow'}, {'credit_id': '52fe46e4c3a368484e0a99e5', 'department': 'Production', 'gender': 2, 'id': 38673, 'job': 'Executive Producer', 'name': 'Channing Tatum'}, {'credit_id': '52fe46e4c3a368484e0a99d9', 'department': 'Production', 'gender': 0, 'id': 52681, 'job': 'Executive Producer', 'name': 'Tania Landau'}, {'credit_id': '52fe46e4c3a368484e0a99f1', 'department': 'Camera', 'gender': 2, 'id': 54164, 'job': 'Director of Photography', 'name': 'Barry Peterson'}, {'credit_id': '52fe46e4c3a368484e0a99a3', 'department': 'Writing', 'gender': 2, 'id': 58744, 'job': 'Screenplay', 'name': 'Michael Bacall'}, {'credit_id': '52fe46e4c3a368484e0a99a9', 'department': 'Writing', 'gender': 2, 'id': 58744, 'job': 'Story', 'name': 'Michael Bacall'}, {'credit_id': '52fe46e4c3a368484e0a9981', 'department': 'Directing', 'gender': 0, 'id': 107446, 'job': 'Director', 'name': 'Phil Lord'}, {'credit_id': '569c2ae69251415e64001a51', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 91854, 'job': 'Makeup Department Head', 'name': 'Francisco X. Pérez'}, {'credit_id': '52fe46e4c3a368484e0a99c1', 'department': 'Writing', 'gender': 2, 'id': 110019, 'job': 'Teleplay', 'name': 'Stephen J. Cannell'}, {'credit_id': '52fe46e4c3a368484e0a99c7', 'department': 'Production', 'gender': 2, 'id': 110019, 'job': 'Producer', 'name': 'Stephen J. Cannell'}, {'credit_id': '569c2e6a9251415e70000f7f', 'department': 'Sound', 'gender': 0, 'id': 143917, 'job': 'Sound Effects Editor', 'name': 'John Dunn'}, {'credit_id': '52fe46e4c3a368484e0a99af', 'department': 'Directing', 'gender': 2, 'id': 155267, 'job': 'Director', 'name': 'Christopher Miller'}, {'credit_id': '52fe46e4c3a368484e0a99bb', 'department': 'Writing', 'gender': 0, 'id': 569307, 'job': 'Teleplay', 'name': 'Patrick Hasburgh '}, {'credit_id': '52fe46e4c3a368484e0a99fd', 'department': 'Production', 'gender': 1, 'id': 935278, 'job': 'Casting', 'name': 'Nicole Abellera'}, {'credit_id': '569c2ab69251415e6d000d86', 'department': 'Art', 'gender': 2, 'id': 960282, 'job': 'Art Direction', 'name': 'Scott Plauche'}, {'credit_id': '569c2a90c3a36858dc000e78', 'department': 'Costume & Make-Up', 'gender': 1, 'id': 971528, 'job': 'Costume Design', 'name': 'Leah Katznelson'}, {'credit_id': '569c2c1f9251415e60000f61', 'department': 'Sound', 'gender': 0, 'id': 1341138, 'job': 'Sound Re-Recording Mixer', 'name': 'Jeffrey J. Haboush'}, {'credit_id': '569c26fa9251415e5e000e4b', 'department': 'Camera', 'gender': 0, 'id': 1355541, 'job': 'Camera Operator', 'name': 'Jason Ellson'}, {'credit_id': '569c26ff9251415e67000e21', 'department': 'Camera', 'gender': 0, 'id': 1355541, 'job': 'Steadicam Operator', 'name': 'Jason Ellson'}, {'credit_id': '569c2e539251415e64001b10', 'department': 'Sound', 'gender': 0, 'id': 1400070, 'job': 'Sound Effects Editor', 'name': 'Daniel Pagan'}, {'credit_id': '569c2ace9251415e67000e73', 'department': 'Art', 'gender': 0, 'id': 1403391, 'job': 'Art Department Coordinator', 'name': 'K. Emily Levine'}, {'credit_id': '569c2e419251415e60000fdd', 'department': 'Sound', 'gender': 0, 'id': 1407812, 'job': 'Supervising Sound Editor', 'name': 'Geoffrey G. Rubay'}, {'credit_id': '569c32039251415e64001be8', 'department': 'Editing', 'gender': 0, 'id': 1413092, 'job': 'Dialogue Editor', 'name': 'James Morioka'}, {'credit_id': '569c31ecc3a36858d2000f88', 'department': 'Editing', 'gender': 2, 'id': 1413095, 'job': 'Dialogue Editor', 'name': 'Michael J. Benavente'}, {'credit_id': '569c26da9251415e5e000e47', 'department': 'Camera', 'gender': 0, 'id': 1415632, 'job': 'Camera Operator', 'name': 'Daniel C. Gold'}, {'credit_id': '569c271d9251415e5e000e50', 'department': 'Camera', 'gender': 0, 'id': 1419105, 'job': 'Still Photographer', 'name': 'Scott Garfield'}, {'credit_id': '569c2c129251415e5e000eff', 'department': 'Sound', 'gender': 2, 'id': 1433021, 'job': 'Sound Re-Recording Mixer', 'name': 'Chris Carpenter'}, {'credit_id': '569c2af3c3a36858e5000e65', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1444909, 'job': 'Hair Department Head', 'name': 'Melissa A. Yonkey'}, {'credit_id': '569c28c89251415e73000dcc', 'department': 'Directing', 'gender': 0, 'id': 1473814, 'job': 'Script Supervisor', 'name': 'Samuel W. Sullivan'}, {'credit_id': '569c3232c3a36858dc001049', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1528023, 'job': 'Assistant Costume Designer', 'name': 'Jill Losquadro'}, {'credit_id': '569c292fc3a36858e5000e33', 'department': 'Sound', 'gender': 0, 'id': 1534197, 'job': 'Music Editor', 'name': 'Katie Greathouse'}, {'credit_id': '569c2e2bc3a36858ce000f01', 'department': 'Sound', 'gender': 0, 'id': 1537498, 'job': 'Supervising Sound Editor', 'name': 'Jason George'}, {'credit_id': '569c337bc3a36858e5001056', 'department': 'Camera', 'gender': 0, 'id': 1541689, 'job': 'First Assistant Camera', 'name': 'Don Duffield'}, {'credit_id': '569c29059251415e6d000d61', 'department': 'Sound', 'gender': 0, 'id': 1565005, 'job': 'Music Supervisor', 'name': 'Karen Glauber'}, {'credit_id': '569c2c519251415e60000f70', 'department': 'Sound', 'gender': 0, 'id': 1565006, 'job': 'Boom Operator', 'name': 'Richard Bullock Jr.'}, {'credit_id': '569c2c799251415e70000ef9', 'department': 'Sound', 'gender': 0, 'id': 1565007, 'job': 'Production Sound Mixer', 'name': 'Pud Cusack'}, {'credit_id': '569c321ec3a36858e500100b', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1565008, 'job': 'Costume Supervisor', 'name': ""Scott O'Leary""}, {'credit_id': '569c32559251415e600010e4', 'department': 'Camera', 'gender': 0, 'id': 1565009, 'job': 'First Assistant Camera', 'name': 'Michole Bergstrom'}, {'credit_id': '569c33ad9251415e60001126', 'department': 'Camera', 'gender': 0, 'id': 1565014, 'job': 'First Assistant Camera', 'name': 'Brad Peterman'}, {'credit_id': '569c33cb9251415e700010c4', 'department': 'Editing', 'gender': 0, 'id': 1565015, 'job': 'Assistant Editor', 'name': 'Meagan Costello'}]",phillord,6.511001994939145,28.8486477652782,29.23951066391469,0.0,0.7913269675749817,1.0,0.3023539001608957,0.37527503732862433,0.6683233497691964
110000000,"['action', 'comedy', 'drama']",,787,"['bomb', 'assassin', 'secretidentity']",en,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",44.635452,"[{""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-07,478207520,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Smart and sexy.,Mr. & Mrs. Smith,6.5,2965,"['angelinajolie', 'bradpitt', 'vincevaughn']","[{'credit_id': '52fe4276c3a36847f8020875', 'department': 'Production', 'gender': 2, 'id': 2445, 'job': 'Producer', 'name': 'Eric McLeod'}, {'credit_id': '52fe4276c3a36847f802087b', 'department': 'Production', 'gender': 2, 'id': 376, 'job': 'Producer', 'name': 'Arnon Milchan'}, {'credit_id': '52fe4276c3a36847f80208c3', 'department': 'Costume & Make-Up', 'gender': 2, 'id': 605, 'job': 'Costume Design', 'name': 'Michael Kaplan'}, {'credit_id': '52fe4276c3a36847f802089f', 'department': 'Editing', 'gender': 2, 'id': 908, 'job': 'Editor', 'name': 'Michael Tronick'}, {'credit_id': '52fe4276c3a36847f80208a5', 'department': 'Production', 'gender': 2, 'id': 1593, 'job': 'Casting', 'name': 'Joseph Middleton'}, {'credit_id': '52fe4276c3a36847f80208ab', 'department': 'Production', 'gender': 1, 'id': 1594, 'job': 'Casting', 'name': 'Michelle Morris'}, {'credit_id': '52fe4276c3a36847f80208b1', 'department': 'Art', 'gender': 2, 'id': 7233, 'job': 'Production Design', 'name': 'Jeff Mann'}, {'credit_id': '52fe4276c3a36847f802086f', 'department': 'Production', 'gender': 2, 'id': 5575, 'job': 'Producer', 'name': 'Akiva Goldsman'}, {'credit_id': '52fe4276c3a36847f80208bd', 'department': 'Art', 'gender': 2, 'id': 6055, 'job': 'Set Decoration', 'name': 'Victor J. Zolfo'}, {'credit_id': '52fe4276c3a36847f8020899', 'department': 'Camera', 'gender': 2, 'id': 11699, 'job': 'Director of Photography', 'name': 'Bojan Bazelli'}, {'credit_id': '52fe4276c3a36847f8020893', 'department': 'Sound', 'gender': 2, 'id': 11098, 'job': 'Original Music Composer', 'name': 'John Powell'}, {'credit_id': '52fe4276c3a36847f802085d', 'department': 'Directing', 'gender': 2, 'id': 11694, 'job': 'Director', 'name': 'Doug Liman'}, {'credit_id': '52fe4276c3a36847f8020863', 'department': 'Writing', 'gender': 2, 'id': 11092, 'job': 'Screenplay', 'name': 'Simon Kinberg'}, {'credit_id': '52fe4276c3a36847f8020869', 'department': 'Production', 'gender': 2, 'id': 11695, 'job': 'Producer', 'name': 'Lucas Foster'}, {'credit_id': '52fe4276c3a36847f8020881', 'department': 'Production', 'gender': 2, 'id': 11696, 'job': 'Producer', 'name': 'Patrick Wachsberger'}, {'credit_id': '52fe4276c3a36847f8020887', 'department': 'Production', 'gender': 2, 'id': 11697, 'job': 'Executive Producer', 'name': 'Erik Feig'}, {'credit_id': '52fe4276c3a36847f802088d', 'department': 'Production', 'gender': 0, 'id': 11698, 'job': 'Producer', 'name': 'Varina Bleil'}, {'credit_id': '52fe4276c3a36847f80208b7', 'department': 'Art', 'gender': 0, 'id': 11700, 'job': 'Art Direction', 'name': 'Keith Neely'}, {'credit_id': '59a173f9925141774f0295e6', 'department': 'Crew', 'gender': 2, 'id': 1877402, 'job': 'Stunts', 'name': 'Jack Carpenter'}]",dougliman,6.3439122694087935,27.69166672860151,29.23951066391469,1.0,0.43578662600111473,1.0,0.7211546667803193,0.24594366201215567,0.6540101163777405
